IOUT_DIFF X,IOUT_DIFF Y
0.001140000000000002,2.925140157898958e-08
0.001150000000000002,2.950158746911234e-08
0.001160000000000002,2.961776464149666e-08
0.001170000000000002,2.95994163833943e-08
0.001180000000000002,2.9446624292385e-08
0.001190000000000002,2.91600679848292e-08
0.001200000000000002,2.874102266241537e-08
0.001210000000000003,2.819135452077418e-08
0.001220000000000003,2.751351397135512e-08
0.001230000000000003,2.67105266369668e-08
0.001240000000000003,2.578598207390434e-08
0.001250000000000003,2.474402016970617e-08
0.001260000000000003,2.358931516629376e-08
0.001270000000000003,2.232705726367567e-08
0.001280000000000003,2.096293176995648e-08
0.001290000000000003,1.950309577876181e-08
0.001300000000000003,1.795415237544097e-08
0.001310000000000003,1.632312239788711e-08
0.001320000000000003,1.461741380587188e-08
0.001330000000000003,1.28447887435692e-08
0.001340000000000003,1.101332841292064e-08
0.001350000000000003,9.131395908657116e-09
0.001360000000000003,7.207597199262821e-09
0.001370000000000003,5.250740469662572e-09
0.001380000000000003,3.269794070804804e-09
0.001390000000000003,1.273843346779975e-09
0.001400000000000003,-7.279533686563134e-10
0.001410000000000003,-2.726409278352704e-09
0.001420000000000003,-4.712353852832006e-09
0.001430000000000003,-6.676677444264116e-09
0.001440000000000003,-8.610375463624654e-09
0.001450000000000003,-1.050459180986922e-08
0.001460000000000003,-1.235066125441354e-08
0.001470000000000003,-1.414015050390547e-08
0.001480000000000003,-1.586489768892502e-08
0.001490000000000003,-1.751705005433675e-08
0.001500000000000003,-1.908909965840661e-08
0.001510000000000003,-2.057391692051112e-08
0.001520000000000003,-2.196478189086854e-08
0.001530000000000003,-2.325541314869917e-08
0.001540000000000003,-2.443999426681591e-08
0.001550000000000003,-2.55131978094147e-08
0.001560000000000003,-2.647020685548605e-08
0.001570000000000003,-2.730673406163587e-08
0.001580000000000003,-2.801903829485176e-08
0.001590000000000004,-2.86039388776885e-08
0.001600000000000004,-2.905882749512647e-08
0.001610000000000004,-2.938167781427928e-08
0.001620000000000004,-2.957105286556327e-08
0.001630000000000004,-2.962611022724629e-08
0.001640000000000004,-2.954660504542978e-08
0.001650000000000004,-2.933289090907963e-08
0.001660000000000004,-2.89859185860062e-08
0.001670000000000004,-2.850723261131551e-08
0.001680000000000004,-2.789896570633755e-08
0.001690000000000004,-2.71638309939774e-08
0.001700000000000004,-2.630511196703827e-08
0.001710000000000004,-2.53266501602017e-08
0.001720000000000004,-2.423283047445089e-08
0.001730000000000004,-2.30285641054624e-08
0.001740000000000004,-2.171926903548928e-08
0.001750000000000004,-2.031084806064288e-08
0.001760000000000004,-1.880966434352815e-08
0.001770000000000004,-1.722251450307198e-08
0.001780000000000004,-1.555659927983283e-08
0.001790000000000004,-1.381949184433214e-08
0.001800000000000004,-1.20191038479586e-08
0.001810000000000004,-1.016364934904701e-08
0.001820000000000004,-8.261606780394958e-09
0.001830000000000004,-6.321679156945222e-09
0.001840000000000004,-4.352752753239943e-09
0.001850000000000004,-2.363854507848245e-09
0.001860000000000004,-3.641084356746626e-10
0.001870000000000004,1.637308652066062e-09
0.001880000000000004,3.631211807002341e-09
0.001890000000000004,5.608452661373389e-09
0.001900000000000004,7.559963882714337e-09
0.001910000000000004,9.476803048853842e-09
0.001920000000000004,1.135019563795009e-08
0.001930000000000004,1.317157684515669e-08
0.001940000000000004,1.493263195956779e-08
0.001950000000000004,1.662533506146831e-08
0.001960000000000004,1.824198582955149e-08
0.001970000000000004,1.977524427996013e-08
0.001980000000000004,2.121816329224027e-08
0.001990000000000004,2.256421881072323e-08
0.002000000000000004,2.380733764243092e-08
0.002010000000000004,2.494192280286054e-08
0.002020000000000004,2.596287638862852e-08
0.002030000000000004,2.686561997959397e-08
0.002040000000000004,2.764611259248217e-08
0.002050000000000005,2.830086622262175e-08
0.002060000000000005,2.882695901989395e-08
0.002070000000000005,2.922204614970744e-08
0.002080000000000005,2.948436838946595e-08
0.002090000000000005,2.961275850661566e-08
0.002100000000000005,2.960664545600886e-08
0.002110000000000005,2.946605642330546e-08
0.002120000000000005,2.91916167278071e-08
0.002130000000000005,2.878454758421453e-08
0.002140000000000005,2.824666170841491e-08
0.002150000000000005,2.758035673963834e-08
0.002160000000000005,2.678860644025127e-08
0.002170000000000005,2.587494962666167e-08
0.002180000000000005,2.484347678046223e-08
0.002190000000000005,2.369881428943703e-08
0.002200000000000005,2.244610627283096e-08
0.002210000000000005,2.109099395545371e-08
0.002220000000000005,1.963959257016235e-08
0.002230000000000005,1.809846578807334e-08
0.002240000000000005,1.647459769988431e-08
0.002250000000000005,1.477536239959135e-08
0.002260000000000005,1.300849125239196e-08
0.002270000000000005,1.11820379613126e-08
0.002280000000000005,9.304341580427323e-09
0.002290000000000005,7.383987655890501e-09
0.002300000000000005,5.429767707875378e-09
0.002310000000000005,3.450637295957867e-09
0.002320000000000005,1.45567293649597e-09
0.002330000000000005,-5.459718378403744e-10
0.002340000000000005,-2.545110969865909e-09
0.002350000000000005,-4.53257060360217e-09
0.002360000000000005,-6.499233722194832e-09
0.002370000000000005,-8.436084377798238e-09
0.002380000000000005,-1.033425120129291e-08
0.002390000000000005,-1.218504989348642e-08
0.002400000000000005,-1.398002441890195e-08
0.002410000000000005,-1.571098664725099e-08
0.002420000000000005,-1.737005421575791e-08
0.002430000000000006,-1.894968641642058e-08
0.002440000000000006,-2.044271794501226e-08
0.002450000000000006,-2.184239038226992e-08
0.002460000000000006,-2.314238131067328e-08
0.002470000000000006,-2.433683100206174e-08
0.002480000000000006,-2.54203666403185e-08
0.002490000000000006,-2.63881240694983e-08
0.002500000000000006,-2.723576707922984e-08
0.002510000000000006,-2.795950425683849e-08
0.002520000000000006,-2.855610344758744e-08
0.002530000000000006,-2.902290387198638e-08
0.002540000000000006,-2.935782595137056e-08
0.002550000000000006,-2.955937889069662e-08
0.002560000000000006,-2.962666606128692e-08
0.002570000000000006,-2.955938821658716e-08
0.002580000000000006,-2.935784456174548e-08
0.002590000000000006,-2.902293168416405e-08
0.002600000000000006,-2.855614033791756e-08
0.002610000000000006,-2.795955006114797e-08
0.002620000000000006,-2.723582159339817e-08
0.002630000000000006,-2.63881870502118e-08
0.002640000000000006,-2.542043780598856e-08
0.002650000000000006,-2.433691003388019e-08
0.002660000000000006,-2.314246785385464e-08
0.002670000000000006,-2.184248404746256e-08
0.002680000000000006,-2.044281830987286e-08
0.002690000000000006,-1.894979302736521e-08
0.002700000000000006,-1.737016658988285e-08
0.002710000000000006,-1.571110427442614e-08
0.002720000000000006,-1.398014676403706e-08
0.002730000000000006,-1.218517639893029e-08
0.002740000000000006,-1.03343812893978e-08
0.002750000000000006,-8.436217453617248e-09
0.002760000000000006,-6.499369176285132e-09
0.002770000000000006,-4.532707814955122e-09
0.002780000000000006,-2.545249308890526e-09
0.002790000000000006,-5.46110669439082e-10
0.002800000000000006,1.455534249839211e-09
0.002810000000000007,3.450499391037953e-09
0.002820000000000007,5.429631217674551e-09
0.002830000000000007,7.383853206471273e-09
0.002840000000000007,9.304209787916723e-09
0.002850000000000007,1.118190942891397e-08
0.002860000000000007,1.300836656752887e-08
0.002870000000000007,1.477524213114778e-08
0.002880000000000007,1.647448239557253e-08
0.002890000000000007,1.809835597192319e-08
0.002900000000000007,1.963948874020105e-08
0.002910000000000007,2.109089658150215e-08
0.002920000000000007,2.24460157945022e-08
0.002930000000000007,2.369873111428871e-08
0.002940000000000007,2.48434012823164e-08
0.002950000000000007,2.587488214411382e-08
0.002960000000000007,2.678854727533628e-08
0.002970000000000007,2.75803061566686e-08
0.002980000000000007,2.824661993299326e-08
0.002990000000000007,2.878451480238498e-08
0.003000000000000007,2.919159308539092e-08
0.003010000000000007,2.946604202537348e-08
0.003020000000000007,2.960664036651092e-08
0.003030000000000007,2.961276274814691e-08
0.003040000000000007,2.948438194319674e-08
0.003050000000000007,2.922206895543612e-08
0.003060000000000007,2.88269909762841e-08
0.003070000000000007,2.830090718753049e-08
0.003080000000000007,2.764616238349744e-08
0.003090000000000007,2.686567837467777e-08
0.003100000000000007,2.596294312695204e-08
0.003110000000000007,2.494199758576802e-08
0.003120000000000007,2.380742013460008e-08
0.003130000000000007,2.256430864147665e-08
0.003140000000000007,2.121826005701592e-08
0.003150000000000007,1.977534754199025e-08
0.003160000000000007,1.824209512167333e-08
0.003170000000000007,1.66254498881363e-08
0.003180000000000007,1.493275179902044e-08
0.003190000000000007,1.317170115173468e-08
0.003200000000000008,1.135032384459028e-08
0.003210000000000008,9.476934569701944e-09
0.003220000000000008,7.560098115880362e-09
0.003230000000000008,5.608588991792594e-09
0.003240000000000008,3.63134960938365e-09
0.003250000000000008,1.637447293937807e-09
0.003260000000000008,-3.639695908963606e-10
0.003270000000000008,-2.363716097741682e-09
0.003280000000000008,-4.352615413249633e-09
0.003290000000000008,-6.321543517289617e-09
0.003300000000000008,-8.261473462992436e-09
0.003310000000000008,-1.016351896451092e-08
0.003320000000000008,-1.201897699266834e-08
0.003330000000000008,-1.381936909762469e-08
0.003340000000000008,-1.555648120128209e-08
0.003350000000000008,-1.722240162992805e-08
0.003360000000000008,-1.880955718828193e-08
0.003370000000000008,-2.031074710875886e-08
0.003380000000000008,-2.171917474329903e-08
0.003390000000000008,-2.302847689822568e-08
0.003400000000000008,-2.423275074458809e-08
0.003410000000000008,-2.532657826570317e-08
0.003420000000000008,-2.630504823003314e-08
0.003430000000000008,-2.716377569948661e-08
0.003440000000000008,-2.789891910119542e-08
0.003450000000000008,-2.850719490322953e-08
0.003460000000000008,-2.898588994281785e-08
0.003470000000000008,-2.933287145814437e-08
0.003480000000000008,-2.954659487316034e-08
0.003490000000000008,-2.962610937881714e-08
0.003500000000000008,-2.95710613447377e-08
0.003510000000000008,-2.938169558340564e-08
0.003520000000000008,-2.905885447527399e-08
0.003530000000000008,-2.860397494891642e-08
0.003540000000000008,-2.801908329664199e-08
0.003550000000000008,-2.730678779347234e-08
0.003560000000000008,-2.647026907758522e-08
0.003570000000000008,-2.551326824362181e-08
0.003580000000000009,-2.444007259766033e-08
0.003590000000000009,-2.325549902461371e-08
0.003600000000000009,-2.196487492557359e-08
0.003610000000000009,-2.057401669459832e-08
0.003620000000000009,-1.908920572105074e-08
0.003630000000000009,-1.751716192521942e-08
0.003640000000000009,-1.58650148603052e-08
0.003650000000000009,-1.414027244285961e-08
0.003660000000000009,-1.235078740523401e-08
0.003670000000000009,-1.050472159662451e-08
0.003680000000000009,-8.610508292819514e-09
0.003690000000000009,-6.676812707657362e-09
0.003700000000000009,-4.712490930341311e-09
0.003710000000000009,-2.726547541044644e-09
0.003720000000000009,-7.28092181806564e-10
0.003730000000000009,1.273704620601003e-09
0.003740000000000009,3.269656068584441e-09
0.003750000000000009,5.250603824854886e-09
0.003760000000000009,7.207462538691674e-09
0.003770000000000009,9.131263849467299e-09
0.003780000000000009,1.101319955961246e-08
0.003790000000000009,1.284466368512665e-08
0.003800000000000009,1.461729311297102e-08
0.003810000000000009,1.632300662026722e-08
0.003820000000000009,1.795404203938113e-08
0.003830000000000009,1.950299138474371e-08
0.003840000000000009,2.096283379045996e-08
0.003850000000000009,2.232696614113503e-08
0.003860000000000009,2.358923131125221e-08
0.003870000000000009,2.474394395912042e-08
0.003880000000000009,2.578591384962621e-08
0.003890000000000009,2.671046670440491e-08
0.003900000000000009,2.75134625982982e-08
0.003910000000000009,2.819131193637683e-08
0.003920000000000009,2.874098905635069e-08
0.003930000000000008,2.916004350660384e-08
0.003940000000000008,2.944660905078534e-08
0.003950000000000007,2.959941044611945e-08
0.003960000000000007,2.961776803490546e-08
0.003970000000000007,2.950160017814725e-08
0.003980000000000006,2.925142354720396e-08
0.003990000000000006,2.886835127552597e-08
0.004000000000000005,2.83540889581563e-08
0.004010000000000005,2.771092847347676e-08
0.004020000000000004,2.694173959037679e-08
0.004030000000000004,2.604995931536694e-08
0.004040000000000004,2.503957892934101e-08
0.004050000000000003,2.39151286631062e-08
0.004060000000000003,2.268165996487175e-08
0.004070000000000002,2.134472532205981e-08
0.004080000000000002,1.991035561385294e-08
0.004090000000000002,1.838503498992251e-08
0.004100000000000001,1.677567329407279e-08
0.004110000000000001,1.508957607869686e-08
0.00412,1.333441228621719e-08
0.00413,1.151817970592348e-08
0.00414,9.649168348011225e-09
0.004149999999999999,7.735921910091204e-09
0.004159999999999999,5.787197543549007e-09
0.004169999999999998,3.811924157223976e-09
0.004179999999999998,1.819159522495416e-09
0.004189999999999998,-1.819535336126609e-10
0.004199999999999997,-2.1822315433133e-09
0.004209999999999997,-4.172495105195207e-09
0.004219999999999996,-6.143613562019838e-09
0.004229999999999996,-8.086549328321104e-09
0.004239999999999996,-9.992401553751521e-09
0.004249999999999995,-1.185244882083843e-08
0.004259999999999995,-1.365819059440424e-08
0.004269999999999994,-1.540138716298451e-08
0.004279999999999994,-1.707409784017158e-08
0.004289999999999993,-1.866871722408482e-08
0.004299999999999993,-2.017800934576339e-08
0.004309999999999993,-2.159513957082856e-08
0.004319999999999992,-2.291370415186734e-08
0.004329999999999992,-2.412775736120374e-08
0.004339999999999991,-2.523183616316646e-08
0.004349999999999991,-2.622098241182863e-08
0.004359999999999991,-2.709076258244955e-08
0.00436999999999999,-2.783728506321099e-08
0.00437999999999999,-2.845721504685655e-08
0.004389999999999989,-2.894778707019034e-08
0.004399999999999989,-2.930681525255704e-08
0.004409999999999989,-2.953270128301023e-08
0.004419999999999988,-2.962444020030202e-08
0.004429999999999988,-2.958162400068114e-08
0.004439999999999987,-2.940444309674824e-08
0.004449999999999987,-2.909368563704536e-08
0.004459999999999987,-2.865073468182782e-08
0.004469999999999986,-2.807756321660898e-08
0.004479999999999986,-2.737672697241302e-08
0.004489999999999985,-2.655135501168789e-08
0.004499999999999985,-2.560513803161905e-08
0.004509999999999985,-2.454231433379611e-08
0.004519999999999984,-2.336765341052785e-08
0.004529999999999984,-2.208643710461397e-08
0.004539999999999983,-2.070443831063766e-08
0.004549999999999983,-1.922789720232583e-08
0.004559999999999982,-1.766349499143812e-08
0.004569999999999982,-1.601832524888797e-08
0.004579999999999982,-1.429986284740092e-08
0.004589999999999981,-1.251593061631093e-08
0.004599999999999981,-1.067466383210773e-08
0.00460999999999998,-8.784472701690113e-09
0.00461999999999998,-6.854003028493554e-09
0.00462999999999998,-4.89209528289867e-09
0.004639999999999979,-2.907742326868273e-09
0.004649999999999979,-9.100460678214063e-10
0.004659999999999978,1.091826663179442e-09
0.004669999999999978,3.088688698770353e-09
0.004679999999999978,5.071377269050907e-09
0.004689999999999977,7.030798559726664e-09
0.004699999999999977,8.957971776070956e-09
0.004709999999999976,1.084407240373985e-08
0.004719999999999976,1.268047437283892e-08
0.004729999999999976,1.445879085254246e-08
0.004739999999999975,1.617091342856296e-08
0.004749999999999975,1.780904944490698e-08
0.004759999999999974,1.936575732275061e-08
0.004769999999999974,2.083397970238536e-08
0.004779999999999974,2.220707428777774e-08
0.004789999999999973,2.347884230600135e-08
0.004799999999999973,2.464355452496647e-08
0.004809999999999972,2.569597480121715e-08
0.004819999999999972,2.663138115438952e-08
0.004829999999999971,2.744558438548265e-08
0.004839999999999971,2.813494427214805e-08
0.004849999999999971,2.869638338489219e-08
0.00485999999999997,2.912739857431908e-08
0.00486999999999997,2.942607018037419e-08
0.004879999999999969,2.959106901123306e-08
0.004889999999999969,2.962166113227501e-08
0.004899999999999969,2.951771049498133e-08
0.004909999999999968,2.927967942303071e-08
0.004919999999999968,2.890862695888143e-08
0.004929999999999967,2.840620505975862e-08
0.004939999999999967,2.777465261880411e-08
0.004949999999999967,2.701678727528976e-08
0.004959999999999966,2.613599496925368e-08
0.004969999999999966,2.513621719041146e-08
0.004979999999999965,2.402193587039288e-08
0.004989999999999965,2.279815587084894e-08
0.004999999999999965,2.147038502881761e-08
0.005009999999999964,2.004461173428297e-08
0.005019999999999964,1.852728003338046e-08
0.005029999999999963,1.692526227376671e-08
0.005039999999999963,1.524582933542289e-08
0.005049999999999963,1.349661852021523e-08
0.005059999999999962,1.168559920558693e-08
0.005069999999999962,9.821036401225469e-09
0.005079999999999961,7.911452380866402e-09
0.005089999999999961,5.965586593827928e-09
0.00509999999999996,3.99235409114203e-09
0.00510999999999996,2.000802728050589e-09
0.00511999999999996,6.942766758241246e-14
0.005129999999999959,-2.000664191522823e-09
0.005139999999999959,-3.99221650949756e-09
0.005149999999999958,-5.965450598462346e-09
0.005159999999999958,-7.911318595428811e-09
0.005169999999999958,-9.820905438611254e-09
0.005179999999999957,-1.168547166497436e-08
0.005189999999999957,-1.349649498424145e-08
0.005199999999999956,-1.524571036745156e-08
0.005209999999999956,-1.692514841529402e-08
0.005219999999999956,-1.852717180157055e-08
0.005229999999999955,-2.004450961967796e-08
0.005239999999999955,-2.147028949319439e-08
0.005249999999999954,-2.279806734525497e-08
0.005259999999999954,-2.402185475334578e-08
0.005269999999999954,-2.513614384626827e-08
0.005279999999999953,-2.613592972675466e-08
0.005289999999999953,-2.70167304262961e-08
0.005299999999999952,-2.777460441716546e-08
0.005309999999999952,-2.840616572036318e-08
0.005319999999999952,-2.890859665685984e-08
0.005329999999999951,-2.927965829314192e-08
0.005339999999999951,-2.951769863110797e-08
0.00534999999999995,-2.962165858710765e-08
0.00535999999999995,-2.959107579606742e-08
0.005369999999999949,-2.942608626508418e-08
0.005379999999999949,-2.912742388746368e-08
0.005389999999999949,-2.869641781395571e-08
0.005399999999999948,-2.813498766395722e-08
0.005409999999999948,-2.744563654673954e-08
0.005419999999999947,-2.663144185238758e-08
0.005429999999999947,-2.569604376471079e-08
0.005439999999999947,-2.464363144517741e-08
0.005449999999999946,-2.34789268378309e-08
0.005459999999999946,-2.220716605114801e-08
0.005469999999999945,-2.083407828378164e-08
0.005479999999999945,-1.936586227692288e-08
0.005489999999999945,-1.780916029675574e-08
0.005499999999999944,-1.617102967516201e-08
0.005509999999999944,-1.445891196537963e-08
0.005519999999999943,-1.26805998001653e-08
0.005529999999999943,-1.084420157309815e-08
0.005539999999999943,-8.958104096958882e-09
0.005549999999999942,-7.030933426369413e-09
0.005559999999999942,-5.07151406330141e-09
0.005569999999999941,-3.088826793078232e-09
0.005579999999999941,-1.091965423637228e-09
0.005589999999999941,9.09907278371614e-10
0.00559999999999994,2.907604145738115e-09
0.00560999999999994,4.891958344411056e-09
0.005619999999999939,6.853867960908517e-09
0.005629999999999939,8.784340124131643e-09
0.005639999999999938,1.067453435159738e-08
0.005649999999999938,1.251580482485649e-08
0.005659999999999938,1.429974131920749e-08
0.005669999999999937,1.601820853769624e-08
0.005679999999999937,1.766338362797734e-08
0.005689999999999936,1.922779169193468e-08
0.005699999999999936,2.070433913103789e-08
0.005709999999999936,2.20863447038504e-08
0.005719999999999935,2.336756820506718e-08
0.005729999999999935,2.454223670682313e-08
0.005739999999999934,2.560506833147671e-08
0.005749999999999934,2.655129355050041e-08
0.005759999999999934,2.737667402488766e-08
0.005769999999999933,2.80775190189904e-08
0.005779999999999933,2.865069943103141e-08
0.005789999999999932,2.909365948991839e-08
0.005799999999999932,2.940442616951702e-08
0.005809999999999932,2.95816163685368e-08
0.005819999999999931,2.962444189713432e-08
0.005829999999999931,2.953271230128265e-08
0.00583999999999993,2.930683554334421e-08
0.00584999999999993,2.894781654333794e-08
0.00585999999999993,2.845725357131069e-08
0.005869999999999929,2.783733246748243e-08
0.005879999999999929,2.709081865523212e-08
0.005889999999999928,2.622104690277686e-08
0.005899999999999928,2.523190878383802e-08
0.005909999999999927,2.412783778615656e-08
0.005919999999999927,2.291379201992402e-08
0.005929999999999927,2.159523448650907e-08
0.005939999999999926,2.017811088091489e-08
0.005949999999999926,1.866882491963727e-08
0.005959999999999925,1.707421120811812e-08
0.005969999999999925,1.540150568847958e-08
0.005979999999999925,1.36583137380741e-08
0.005989999999999924,1.185257602120406e-08
0.005999999999999924,9.992532229807396e-09
0.006009999999999923,8.086682882275787e-09
0.006019999999999923,6.143749382110057e-09
0.006029999999999923,4.172632568629399e-09
0.006039999999999922,2.182370019266696e-09
0.006049999999999922,1.820923863167031e-10
0.006059999999999921,-1.819020930655287e-09
0.006069999999999921,-3.811786462588568e-09
0.006079999999999921,-5.787061378066519e-09
0.00608999999999992,-7.735787898242024e-09
0.00609999999999992,-9.64903710378664e-09
0.006109999999999919,-1.151805182987069e-08
0.006119999999999919,-1.333428836259722e-08
0.006129999999999919,-1.508945667273066e-08
0.006139999999999918,-1.677555894934685e-08
0.006149999999999918,-1.838492622591384e-08
0.006159999999999917,-1.991025292360828e-08
0.006169999999999917,-2.13446291700585e-08
0.006179999999999916,-2.268157078503386e-08
0.006189999999999916,-2.391504685697205e-08
0.006199999999999916,-2.503950486443592e-08
0.006209999999999915,-2.604989332373642e-08
0.006219999999999915,-2.694168196727154e-08
0.006229999999999914,-2.771087947624008e-08
0.006239999999999914,-2.835404880525927e-08
0.006249999999999914,-2.886832014575024e-08
0.006259999999999913,-2.925140157898707e-08
0.006269999999999913,-2.950158746911118e-08
0.006279999999999912,-2.961776464149584e-08
0.006289999999999912,-2.959941638339501e-08
0.006299999999999912,-2.944662429238733e-08
0.006309999999999911,-2.916006798483219e-08
0.006319999999999911,-2.874102266241929e-08
0.00632999999999991,-2.81913545207796e-08
0.00633999999999991,-2.751351397136155e-08
0.00634999999999991,-2.671052663697503e-08
0.006359999999999909,-2.578598207391215e-08
0.006369999999999909,-2.474402016971636e-08
0.006379999999999908,-2.358931516630525e-08
0.006389999999999908,-2.232705726368814e-08
0.006399999999999907,-2.096293176997057e-08
0.006409999999999907,-1.950309577877706e-08
0.006419999999999907,-1.79541523754559e-08
0.006429999999999906,-1.632312239790376e-08
0.006439999999999906,-1.461741380588726e-08
0.006449999999999905,-1.284478874358627e-08
0.006459999999999905,-1.101332841293904e-08
0.006469999999999905,-9.131395908676333e-09
0.006479999999999904,-7.207597199282171e-09
0.006489999999999904,-5.250740469681472e-09
0.006499999999999903,-3.269794070824788e-09
0.006509999999999903,-1.273843346800092e-09
0.006519999999999903,7.279533686373875e-10
0.006529999999999902,2.726409278331766e-09
0.006539999999999902,4.712353852812312e-09
0.006549999999999901,6.676677444244343e-09
0.006559999999999901,8.61037546360504e-09
0.006569999999999901,1.050459180984974e-08
0.0065799999999999,1.2350661254394e-08
0.0065899999999999,1.414015050388816e-08
0.006599999999999899,1.586489768890798e-08
0.006609999999999899,1.751705005431975e-08
0.006619999999999899,1.908909965839072e-08
0.006629999999999898,2.057391692049839e-08
0.006639999999999898,2.196478189085573e-08
0.006649999999999897,2.325541314868641e-08
0.006659999999999897,2.44399942668036e-08
0.006669999999999896,2.551319780940351e-08
0.006679999999999896,2.647020685547737e-08
0.006689999999999896,2.730673406162817e-08
0.006699999999999895,2.80190382948448e-08
0.006709999999999895,2.860393887768246e-08
0.006719999999999894,2.905882749512144e-08
0.006729999999999894,2.938167781427756e-08
0.006739999999999894,2.957105286556205e-08
0.006749999999999893,2.962611022724706e-08
0.006759999999999893,2.954660504543084e-08
0.006769999999999892,2.93328909090822e-08
0.006779999999999892,2.898591858601078e-08
0.006789999999999892,2.850723261132162e-08
0.006799999999999891,2.789896570634867e-08
0.006809999999999891,2.716383099398714e-08
0.00681999999999989,2.630511196704854e-08
