VIN_DIFF X,VIN_DIFF Y
0.001220000000000003,0.009285060804732126
0.001230000000000003,0.00901348847046024
0.001240000000000003,0.008700869911087095
0.001250000000000003,0.008348628749863751
0.001260000000000003,0.007958369046088709
0.001270000000000003,0.007531867990435925
0.001280000000000003,0.007071067811865284
0.001290000000000003,0.006578066932970694
0.001300000000000003,0.006055110414043163
0.001310000000000003,0.005504579729365799
0.001320000000000003,0.004928981922297737
0.001330000000000003,0.004330938188531253
0.001340000000000003,0.003713171939518256
0.001350000000000003,0.003078496400415132
0.001360000000000003,0.002429801799032516
0.001370000000000003,0.001770042204121358
0.001380000000000003,0.001102222072938641
0.001390000000000003,0.0004293825693491016
0.001400000000000003,-0.0002454122852293406
0.001410000000000003,-0.0009190895649715536
0.001420000000000003,-0.001588581433338732
0.001430000000000003,-0.002250839113598024
0.001440000000000003,-0.002902846772544709
0.001450000000000003,-0.003541635254205033
0.001460000000000003,-0.004164295600976642
0.001470000000000003,-0.004767992300633406
0.001480000000000003,-0.00534997619887112
0.001490000000000003,-0.005907597018588895
0.001500000000000003,-0.006438315428898056
0.001510000000000003,-0.006939714608896752
0.001520000000000003,-0.007409511253549717
0.001530000000000003,-0.007845565971555946
0.001540000000000003,-0.008245893027850393
0.001550000000000003,-0.008608669386377832
0.001560000000000003,-0.008932243011955165
0.001570000000000003,-0.009215140393420418
0.001580000000000003,-0.009456073253805375
0.001590000000000004,-0.009653944416976978
0.001600000000000004,-0.009807852804032402
0.001610000000000004,-0.009917097536691122
0.001620000000000004,-0.009981181129001593
0.001630000000000004,-0.009999811752825938
0.001640000000000004,-0.0099729045667869
0.001650000000000004,-0.009900582102623012
0.001660000000000004,-0.00978317370719628
0.001670000000000004,-0.00962121404269034
0.001680000000000004,-0.009415440651830087
0.001690000000000004,-0.009166790599210328
0.001700000000000004,-0.008876396204028358
0.001710000000000004,-0.008545579883653787
0.001720000000000004,-0.008175848131515728
0.001730000000000004,-0.007768884656732089
0.001740000000000004,-0.007326542716723949
0.001750000000000004,-0.006850836677726901
0.001760000000000004,-0.006343932841636146
0.001770000000000004,-0.005808139580957494
0.001780000000000004,-0.005245896826784557
0.001790000000000004,-0.004659764957679391
0.001800000000000004,-0.004052413140049671
0.001810000000000004,-0.003426607173119711
0.001820000000000004,-0.002785196893850372
0.001830000000000004,-0.002131103199160655
0.001840000000000004,-0.001467304744553255
0.001850000000000004,-0.0007968243797140673
0.001860000000000004,-0.0001227153828569083
0.001870000000000004,0.0005519524434971501
0.001880000000000004,0.001224106751992471
0.001890000000000004,0.001890686641498274
0.001900000000000004,0.002548656596045418
0.001910000000000004,0.003195020308160545
0.001920000000000004,0.003826834323651163
0.001930000000000004,0.00444122144570458
0.001940000000000004,0.005035383837257434
0.001950000000000004,0.005606615761973632
0.001960000000000004,0.00615231590580656
0.001970000000000004,0.006669999223036571
0.001980000000000004,0.007157308252838446
0.001990000000000004,0.00761202385484272
0.002000000000000004,0.008032075314806653
0.002010000000000004,0.008415549774369202
0.002020000000000004,0.008760700941954136
0.002030000000000004,0.009065957045149231
0.002040000000000004,0.00932992798834742
0.002050000000000005,0.009551411683057731
0.002060000000000005,0.009729399522055759
0.002070000000000005,0.009863080972446037
0.002080000000000005,0.009951847266721936
0.002090000000000005,0.009995294175010994
0.002100000000000005,0.009993223845883525
0.002110000000000005,0.009945645707342576
0.002120000000000005,0.009852776423889376
0.002130000000000005,0.009715038909862361
0.002140000000000005,0.009533060403541738
0.002150000000000005,0.009307669610789659
0.002160000000000005,0.009039892931234306
0.002170000000000005,0.008730949784182762
0.002180000000000005,0.008382247055548131
0.002190000000000005,0.007995372691078861
0.002200000000000005,0.007572088465064519
0.002210000000000005,0.007114321957451875
0.002220000000000005,0.006624157775901418
0.002230000000000005,0.006103828062762773
0.002240000000000005,0.005555702330195755
0.002250000000000005,0.004982276669727614
0.002260000000000005,0.004386162385384917
0.002270000000000005,0.00377007410216379
0.002280000000000005,0.003136817403988523
0.002290000000000005,0.002489276057456857
0.002300000000000005,0.001830398879551165
0.002310000000000005,0.001163186309118713
0.002320000000000005,0.0004906767432737436
0.002330000000000005,-0.0001840672990582881
0.002340000000000005,-0.0008579731234448218
0.002350000000000005,-0.001527971852584686
0.002360000000000005,-0.002191012401569048
0.002370000000000005,-0.002844075372113064
0.002380000000000005,-0.003484186802494627
0.002390000000000005,-0.004108431710579286
0.002400000000000005,-0.004713967368260352
0.002410000000000005,-0.005298036246863314
0.002420000000000005,-0.005857978574564715
0.002430000000000006,-0.006391244448638034
0.002440000000000006,-0.006895405447370884
0.002450000000000006,-0.007368165688773853
0.002460000000000006,-0.007807372285721259
0.002470000000000006,-0.008211025149911233
0.002480000000000006,-0.008577286100002857
0.002490000000000006,-0.008904487232447744
0.002500000000000006,-0.009191138516900788
0.002510000000000006,-0.009435934581619732
0.002520000000000006,-0.009637760657954519
0.002530000000000006,-0.009795697656854507
0.002540000000000006,-0.009909026354277817
0.002550000000000006,-0.00997723066644185
0.002560000000000006,-0.01000000000000001
0.002570000000000006,-0.00997723066644185
0.002580000000000006,-0.009909026354277817
0.002590000000000006,-0.009795697656854285
0.002600000000000006,-0.009637760657954297
0.002610000000000006,-0.009435934581619509
0.002620000000000006,-0.009191138516900343
0.002630000000000006,-0.0089044872324473
0.002640000000000006,-0.008577286100002413
0.002650000000000006,-0.008211025149910789
0.002660000000000006,-0.007807372285720593
0.002670000000000006,-0.007368165688773409
0.002680000000000006,-0.00689540544737044
0.002690000000000006,-0.006391244448637368
0.002700000000000006,-0.005857978574564049
0.002710000000000006,-0.005298036246862647
0.002720000000000006,-0.004713967368259686
0.002730000000000006,-0.004108431710578619
0.002740000000000006,-0.00348418680249396
0.002750000000000006,-0.002844075372112398
0.002760000000000006,-0.002191012401568271
0.002770000000000006,-0.00152797185258402
0.002780000000000006,-0.0008579731234439336
0.002790000000000006,-0.000184067299057622
0.002800000000000006,0.0004906767432746317
0.002810000000000007,0.001163186309119491
0.002820000000000007,0.001830398879551831
0.002830000000000007,0.002489276057457523
0.002840000000000007,0.003136817403989411
0.002850000000000007,0.003770074102164678
0.002860000000000007,0.004386162385385584
0.002870000000000007,0.004982276669728281
0.002880000000000007,0.005555702330196421
0.002890000000000007,0.006103828062763439
0.002900000000000007,0.006624157775902084
0.002910000000000007,0.007114321957452541
0.002920000000000007,0.007572088465065185
0.002930000000000007,0.007995372691079305
0.002940000000000007,0.008382247055548575
0.002950000000000007,0.008730949784183206
0.002960000000000007,0.009039892931234528
0.002970000000000007,0.009307669610790104
0.002980000000000007,0.009533060403542182
0.002990000000000007,0.009715038909862583
0.003000000000000007,0.009852776423889598
0.003010000000000007,0.009945645707342576
0.003020000000000007,0.009993223845883525
0.003030000000000007,0.009995294175010994
0.003040000000000007,0.009951847266721936
0.003050000000000007,0.009863080972445815
0.003060000000000007,0.009729399522055537
0.003070000000000007,0.009551411683057509
0.003080000000000007,0.009329927988347197
0.003090000000000007,0.009065957045149009
0.003100000000000007,0.008760700941953914
0.003110000000000007,0.008415549774368758
0.003120000000000007,0.008032075314806209
0.003130000000000007,0.007612023854842276
0.003140000000000007,0.00715730825283778
0.003150000000000007,0.006669999223035905
0.003160000000000007,0.006152315905805894
0.003170000000000007,0.005606615761972966
0.003180000000000007,0.005035383837256768
0.003190000000000007,0.004441221445703913
0.003200000000000008,0.003826834323650496
0.003210000000000008,0.003195020308159657
0.003220000000000008,0.002548656596044641
0.003230000000000008,0.001890686641497608
0.003240000000000008,0.001224106751991583
0.003250000000000008,0.000551952443496373
0.003260000000000008,-0.0001227153828577965
0.003270000000000008,-0.0007968243797147334
0.003280000000000008,-0.001467304744554143
0.003290000000000008,-0.002131103199161433
0.003300000000000008,-0.002785196893851039
0.003310000000000008,-0.003426607173120377
0.003320000000000008,-0.004052413140050337
0.003330000000000008,-0.004659764957680057
0.003340000000000008,-0.005245896826785224
0.003350000000000008,-0.00580813958095816
0.003360000000000008,-0.006343932841636812
0.003370000000000008,-0.006850836677727346
0.003380000000000008,-0.007326542716724394
0.003390000000000008,-0.007768884656732755
0.003400000000000008,-0.008175848131516172
0.003410000000000008,-0.008545579883654231
0.003420000000000008,-0.008876396204028802
0.003430000000000008,-0.00916679059921055
0.003440000000000008,-0.009415440651830309
0.003450000000000008,-0.009621214042690562
0.003460000000000008,-0.00978317370719628
0.003470000000000008,-0.009900582102623012
0.003480000000000008,-0.0099729045667869
0.003490000000000008,-0.009999811752825938
0.003500000000000008,-0.009981181129001371
0.003510000000000008,-0.0099170975366909
0.003520000000000008,-0.00980785280403218
0.003530000000000008,-0.009653944416976756
0.003540000000000008,-0.009456073253804931
0.003550000000000008,-0.009215140393420196
0.003560000000000008,-0.008932243011954943
0.003570000000000008,-0.008608669386377388
0.003580000000000009,-0.008245893027849949
0.003590000000000009,-0.007845565971555502
0.003600000000000009,-0.007409511253549272
0.003610000000000009,-0.006939714608896086
0.003620000000000009,-0.00643831542889739
0.003630000000000009,-0.005907597018588229
0.003640000000000009,-0.005349976198870454
0.003650000000000009,-0.00476799230063274
0.003660000000000009,-0.004164295600975754
0.003670000000000009,-0.003541635254204367
0.003680000000000009,-0.002902846772544043
0.003690000000000009,-0.002250839113597358
0.003700000000000009,-0.001588581433338065
0.003710000000000009,-0.0009190895649706654
0.003720000000000009,-0.0002454122852284524
0.003730000000000009,0.0004293825693499898
0.003740000000000009,0.001102222072939529
0.003750000000000009,0.001770042204122024
0.003760000000000009,0.002429801799033182
0.003770000000000009,0.00307849640041602
0.003780000000000009,0.003713171939518922
0.003790000000000009,0.004330938188532141
0.003800000000000009,0.004928981922298403
0.003810000000000009,0.005504579729366466
0.003820000000000009,0.006055110414043829
0.003830000000000009,0.006578066932971138
0.003840000000000009,0.00707106781186595
0.003850000000000009,0.007531867990436591
0.003860000000000009,0.007958369046089153
0.003870000000000009,0.008348628749864195
0.003880000000000009,0.008700869911087428
0.003890000000000009,0.009013488470460462
0.003900000000000009,0.009285060804732348
0.003910000000000009,0.009514350209690159
0.003920000000000009,0.009700312531945476
0.003930000000000008,0.00984210092386939
0.003940000000000008,0.009939069700023673
0.003950000000000007,0.009990777277526508
0.003960000000000007,0.00999698818696193
0.003970000000000007,0.00995767414467652
0.003980000000000006,0.009873014181578599
0.003990000000000006,0.009743393827855718
0.004000000000000005,0.009569403357321926
0.004010000000000005,0.009351835099389305
0.004020000000000004,0.009091679830905086
0.004030000000000004,0.008790122264286104
0.004040000000000004,0.008448535652496925
0.004050000000000003,0.00806847553543788
0.004060000000000003,0.007651672656224462
0.004070000000000002,0.007200025079613592
0.004080000000000002,0.006715589548470069
0.004090000000000002,0.006200572117632808
0.004100000000000001,0.005657318107836096
0.004110000000000001,0.005088301425431041
0.00412,0.004496113296545978
0.00413,0.003883450466988236
0.00414,0.00325310292162273
0.004149999999999999,0.002607941179152862
0.004159999999999999,0.001950903220161448
0.004169999999999998,0.001284981107938066
0.004179999999999998,0.0006132073630222834
0.004189999999999998,-6.135884649127732e-05
0.004199999999999997,-0.0007356456359965957
0.004209999999999997,-0.001406582393328248
0.004219999999999996,-0.002071113761922039
0.004229999999999996,-0.002726213554499202
0.004239999999999996,-0.003368898533921971
0.004249999999999995,-0.003996241998456163
0.004259999999999995,-0.004605387109582137
0.004269999999999994,-0.005193559901655487
0.004279999999999994,-0.005758081914178037
0.004289999999999993,-0.006296382389148869
0.004299999999999993,-0.006806009977954108
0.004309999999999993,-0.007284643904481913
0.004319999999999992,-0.007730104533627102
0.004329999999999992,-0.008140363297059139
0.004339999999999991,-0.00851355193105241
0.004349999999999991,-0.008847970984309117
0.004359999999999991,-0.0091420975570351
0.00436999999999999,-0.009394592236021682
0.00437999999999999,-0.009604305194155449
0.004389999999999989,-0.009770281426577432
0.004399999999999989,-0.009891765099647731
0.004409999999999989,-0.009968202992911568
0.004419999999999988,-0.009999247018391388
0.004429999999999988,-0.009984755805733103
0.004439999999999987,-0.009924795345987114
0.004449999999999987,-0.009819638691095811
0.004459999999999987,-0.009669764710448669
0.004469999999999986,-0.009475855910177744
0.004479999999999986,-0.00923879532511318
0.004489999999999985,-0.008959662497562304
0.004499999999999985,-0.008639728561216309
0.004509999999999985,-0.008280450452578192
0.004519999999999984,-0.007883464276266627
0.004529999999999984,-0.007450577854415386
0.004539999999999983,-0.006983762494090495
0.004549999999999983,-0.006485144010222044
0.004559999999999982,-0.005956993044925252
0.004569999999999982,-0.0054017147273
0.004579999999999982,-0.004821837720792255
0.004589999999999981,-0.00422000270799916
0.004599999999999981,-0.003598950365351072
0.00460999999999998,-0.002961508882437514
0.00461999999999998,-0.002310581082808127
0.00462999999999998,-0.001649131204901066
0.004639999999999979,-0.0009801714032970921
0.004649999999999979,-0.0003067480317677784
0.004659999999999978,0.000368072229412153
0.004669999999999978,0.001041216338719009
0.004679999999999978,0.001709618887601572
0.004689999999999977,0.002370236059942243
0.004699999999999977,0.003020059493190841
0.004709999999999976,0.003656129978046208
0.004719999999999976,0.00427555093430132
0.004729999999999976,0.004875501601482979
0.004739999999999975,0.005453249884219025
0.004749999999999975,0.006006164793837421
0.004759999999999974,0.006531728429536532
0.004769999999999974,0.007027547444570903
0.004779999999999974,0.00749136394523342
0.004789999999999973,0.007921065773001001
0.004799999999999973,0.00831469612302449
0.004809999999999972,0.008670462455156014
0.004819999999999972,0.008986744656938717
0.004829999999999971,0.009262102421382368
0.004839999999999971,0.009495281805929734
0.004849999999999971,0.0096852209427436
0.00485999999999997,0.009831054874311795
0.00486999999999997,0.009932119492347624
0.004879999999999969,0.009987954562051593
0.004889999999999969,0.009998305817958242
0.004899999999999969,0.009963126121828036
0.004909999999999968,0.00988257567730777
0.004919999999999968,0.009757021300385693
0.004929999999999967,0.009587034748959278
0.004939999999999967,0.009373390119126523
0.004949999999999967,0.009117060320055215
0.004959999999999966,0.00881921264348462
0.004969999999999966,0.008481203448034158
0.004979999999999965,0.008104571982527342
0.004989999999999965,0.007691033376457268
0.004999999999999965,0.007242470829516234
0.005009999999999964,0.006760927035754927
0.005019999999999964,0.006248594881425706
0.005029999999999963,0.005707807458871672
0.005039999999999963,0.005141027441934343
0.005049999999999963,0.004550835871265591
0.005059999999999962,0.003939920400612862
0.005069999999999962,0.003311063057601205
0.005079999999999961,0.002667127574751404
0.005089999999999961,0.002011046348423529
0.00509999999999996,0.001345807085073814
0.00510999999999996,0.0006744391956392537
0.00511999999999996,2.664535259100376e-15
0.005129999999999959,-0.0006744391956339246
0.005139999999999959,-0.001345807085068484
0.005149999999999958,-0.0020110463484182
0.005159999999999958,-0.002667127574746297
0.005169999999999958,-0.003311063057596098
0.005179999999999957,-0.003939920400607866
0.005189999999999957,-0.004550835871260928
0.005199999999999956,-0.00514102744192968
0.005209999999999956,-0.005707807458867231
0.005219999999999956,-0.006248594881421488
0.005229999999999955,-0.00676092703575093
0.005239999999999955,-0.007242470829512571
0.005249999999999954,-0.007691033376453826
0.005259999999999954,-0.008104571982524122
0.005269999999999954,-0.008481203448031271
0.005279999999999953,-0.008819212643482066
0.005289999999999953,-0.009117060320052994
0.005299999999999952,-0.009373390119124636
0.005309999999999952,-0.009587034748957723
0.005319999999999952,-0.009757021300384583
0.005329999999999951,-0.009882575677306993
0.005339999999999951,-0.009963126121827592
0.00534999999999995,-0.009998305817958242
0.00535999999999995,-0.009987954562051815
0.005369999999999949,-0.00993211949234829
0.005379999999999949,-0.009831054874312795
0.005389999999999949,-0.009685220942745043
0.005399999999999948,-0.00949528180593151
0.005409999999999948,-0.009262102421384366
0.005419999999999947,-0.008986744656941159
0.005429999999999947,-0.008670462455158789
0.005439999999999947,-0.008314696123027487
0.005449999999999946,-0.007921065773004443
0.005459999999999946,-0.007491363945236973
0.005469999999999945,-0.0070275474445749
0.005479999999999945,-0.006531728429540529
0.005489999999999945,-0.00600616479384164
0.005499999999999944,-0.005453249884223688
0.005509999999999944,-0.004875501601487642
0.005519999999999943,-0.004275550934306316
0.005529999999999943,-0.003656129978051315
0.005539999999999943,-0.003020059493195948
0.005549999999999942,-0.002370236059947461
0.005559999999999942,-0.001709618887606901
0.005569999999999941,-0.00104121633872456
0.005579999999999941,-0.0003680722294174821
0.005589999999999941,0.0003067480317622273
0.00559999999999994,0.000980171403291541
0.00560999999999994,0.001649131204895626
0.005619999999999939,0.002310581082802798
0.005629999999999939,0.002961508882432184
0.005639999999999938,0.003598950365345965
0.005649999999999938,0.004220002707994164
0.005659999999999938,0.004821837720787592
0.005669999999999937,0.005401714727295337
0.005679999999999937,0.005956993044920922
0.005689999999999936,0.006485144010217825
0.005699999999999936,0.00698376249408672
0.005709999999999936,0.007450577854411833
0.005719999999999935,0.007883464276263297
0.005729999999999935,0.008280450452575083
0.005739999999999934,0.008639728561213644
0.005749999999999934,0.008959662497559862
0.005759999999999934,0.009238795325111182
0.005769999999999933,0.009475855910175968
0.005779999999999933,0.009669764710447337
0.005789999999999932,0.009819638691094701
0.005799999999999932,0.009924795345986448
0.005809999999999932,0.009984755805732659
0.005819999999999931,0.00999924701839161
0.005829999999999931,0.009968202992912012
0.00583999999999993,0.009891765099648397
0.00584999999999993,0.009770281426578542
0.00585999999999993,0.009604305194157003
0.005869999999999929,0.009394592236023458
0.005879999999999929,0.009142097557037321
0.005889999999999928,0.008847970984311671
0.005899999999999928,0.008513551931055297
0.005909999999999927,0.008140363297062247
0.005919999999999927,0.007730104533630433
0.005929999999999927,0.007284643904485577
0.005939999999999926,0.006806009977958105
0.005949999999999926,0.006296382389153199
0.005959999999999925,0.005758081914182589
0.005969999999999925,0.00519355990166015
0.005979999999999925,0.004605387109586911
0.005989999999999924,0.003996241998461159
0.005999999999999924,0.003368898533927078
0.006009999999999923,0.002726213554504531
0.006019999999999923,0.002071113761927257
0.006029999999999923,0.001406582393333689
0.006039999999999922,0.0007356456360019248
0.006049999999999922,6.135884649682843e-05
0.006059999999999921,-0.0006132073630167323
0.006069999999999921,-0.001284981107932626
0.006079999999999921,-0.001950903220156008
0.00608999999999992,-0.002607941179147533
0.00609999999999992,-0.003253102921617401
0.006109999999999919,-0.003883450466983129
0.006119999999999919,-0.004496113296541093
0.006129999999999919,-0.005088301425426378
0.006139999999999918,-0.005657318107831544
0.006149999999999918,-0.006200572117628589
0.006159999999999917,-0.006715589548466072
0.006169999999999917,-0.007200025079609818
0.006179999999999916,-0.00765167265622102
0.006189999999999916,-0.008068475535434549
0.006199999999999916,-0.008448535652493927
0.006209999999999915,-0.008790122264283662
0.006219999999999915,-0.009091679830902866
0.006229999999999914,-0.009351835099387529
0.006239999999999914,-0.009569403357320372
0.006249999999999914,-0.009743393827854385
0.006259999999999913,-0.009873014181577711
0.006269999999999913,-0.009957674144676076
0.006279999999999912,-0.00999698818696193
0.006289999999999912,-0.00999077727752673
0.006299999999999912,-0.009939069700024117
0.006309999999999911,-0.009842100923870278
0.006319999999999911,-0.009700312531946809
0.00632999999999991,-0.009514350209691935
0.00633999999999991,-0.009285060804734346
0.00634999999999991,-0.009013488470462905
0.006359999999999909,-0.008700869911090203
0.006369999999999909,-0.008348628749867193
0.006379999999999908,-0.007958369046092595
0.006389999999999908,-0.007531867990440144
0.006399999999999907,-0.007071067811869947
0.006409999999999907,-0.006578066932975579
0.006419999999999907,-0.00605511041404827
0.006429999999999906,-0.005504579729371351
0.006439999999999906,-0.004928981922303288
0.006449999999999905,-0.004330938188537248
0.006459999999999905,-0.003713171939524362
0.006469999999999905,-0.00307849640042146
0.006479999999999904,-0.002429801799038955
0.006489999999999904,-0.001770042204127797
0.006499999999999903,-0.001102222072945303
0.006509999999999903,-0.000429382569355985
0.006519999999999903,0.0002454122852224572
0.006529999999999902,0.0009190895649646702
0.006539999999999902,0.00158858143333207
0.006549999999999901,0.002250839113591363
0.006559999999999901,0.00290284677253827
0.006569999999999901,0.003541635254198594
0.0065799999999999,0.004164295600970203
0.0065899999999999,0.004767992300627188
0.006599999999999899,0.005349976198865236
0.006609999999999899,0.005907597018583233
0.006619999999999899,0.006438315428892727
0.006629999999999898,0.006939714608891645
0.006639999999999898,0.007409511253544943
0.006649999999999897,0.007845565971551505
0.006659999999999897,0.008245893027846285
0.006669999999999896,0.008608669386374057
0.006679999999999896,0.008932243011952057
0.006689999999999896,0.009215140393417753
0.006699999999999895,0.009456073253802932
0.006709999999999895,0.00965394441697498
0.006719999999999894,0.009807852804030848
0.006729999999999894,0.009917097536690012
0.006739999999999894,0.009981181129001149
0.006749999999999893,0.00999981175282616
0.006759999999999893,0.009972904566787344
0.006769999999999892,0.0099005821026239
0.006779999999999892,0.009783173707197834
0.006789999999999892,0.009621214042692339
0.006799999999999891,0.009415440651832752
0.006809999999999891,0.009166790599213437
0.00681999999999989,0.008876396204031911
0.00682999999999989,0.008545579883657783
0.00683999999999989,0.008175848131520169
0.006849999999999889,0.007768884656736974
0.006859999999999889,0.007326542716729278
0.006869999999999888,0.006850836677732453
0.006879999999999888,0.006343932841642363
0.006889999999999888,0.005808139580963934
0.006899999999999887,0.005245896826791219
0.006909999999999887,0.004659764957686496
0.006919999999999886,0.004052413140056887
0.006929999999999886,0.003426607173127261
0.006939999999999885,0.002785196893857922
0.006949999999999885,0.002131103199168427
0.006959999999999885,0.001467304744561249
0.006969999999999884,0.0007968243797220609
0.006979999999999884,0.0001227153828650129
0.006989999999999883,-0.0005519524434890455
0.006999999999999883,-0.001224106751984255
0.007009999999999883,-0.00189068664149028
0.007019999999999882,-0.002548656596037535
0.007029999999999882,-0.003195020308152552
0.007039999999999881,-0.003826834323643502
0.007049999999999881,-0.00444122144569703
0.007059999999999881,-0.005035383837250218
0.00706999999999988,-0.005606615761966638
0.00707999999999988,-0.006152315905799899
0.007089999999999879,-0.006669999223030354
0.007099999999999879,-0.007157308252832451
0.007109999999999879,-0.007612023854837391
0.007119999999999878,-0.008032075314801546
0.007129999999999878,-0.008415549774364539
0.007139999999999877,-0.008760700941950139
0.007149999999999877,-0.009065957045145678
0.007159999999999877,-0.009329927988344311
0.007169999999999876,-0.009551411683055289
0.007179999999999876,-0.009729399522053761
0.007189999999999875,-0.009863080972444704
0.007199999999999875,-0.009951847266721048
0.007209999999999874,-0.009995294175010772
0.007219999999999874,-0.009993223845883747
0.007229999999999874,-0.009945645707343465
0.007239999999999873,-0.00985277642389093
0.007249999999999873,-0.009715038909864582
0.007259999999999872,-0.009533060403544624
0.007269999999999872,-0.00930766961079299
0.007279999999999872,-0.00903989293123808
0.007289999999999871,-0.008730949784187203
0.007299999999999871,-0.008382247055553238
0.00730999999999987,-0.007995372691084301
0.00731999999999987,-0.007572088465070514
0.00732999999999987,-0.007114321957458314
0.007339999999999869,-0.006624157775908301
0.007349999999999869,-0.0061038280627701
0.007359999999999868,-0.005555702330203416
0.007369999999999868,-0.004982276669735608
0.007379999999999868,-0.004386162385393355
0.007389999999999867,-0.00377007410217256
0.007399999999999867,-0.003136817403997516
0.007409999999999866,-0.002489276057465961
0.007419999999999866,-0.001830398879560269
0.007429999999999866,-0.00116318630912815
0.007439999999999865,-0.0004906767432832915
0.007449999999999865,0.0001840672990488512
0.007459999999999864,0.0008579731234352739
0.007469999999999864,0.001527971852575249
0.007479999999999863,0.002191012401559611
0.007489999999999863,0.002844075372103738
0.007499999999999863,0.003484186802485634
0.007509999999999862,0.004108431710570515
0.007519999999999862,0.004713967368251692
0.007529999999999861,0.005298036246854987
